,BTC,ETH,LTC,Volume_BTC,Volume_Eth,Volume_LTC,Volume_XRP,XRP,retweets,favorites
1502978403,4440.5445989473055,309.51518725993566,44.22884732429954,0.07687215,17.338063000000002,17.463,618.4410799999999,0.15794642154239988,,
1502982003,4456.327055138858,306.3333104252062,44.27349775127471,0.70946415,2.99905229,1.10825,4431.12023899,0.15802205517270632,1133.0,1810.0
1502985603,4380.102847093444,304.43885034800496,44.10204366332451,0.01424925,0.157371,17.64,283.563,0.1565581466205289,841.0,1037.0
1502989203,4307.45888440177,300.14789224048087,43.65137884223482,0.27952899999999997,0.025055900000000002,12.3563,546.63675,0.15539945700008487,589.0,1095.0
1502992803,4301.538030450315,302.48447703106257,43.77348161096533,3.0,2.0,22.88,1202.99992446,0.15678004113577013,1411.0,1600.0
1502996403,4242.650309208154,300.18610854955153,43.51122267081143,0.00470379,0.99997867,15.11507629,1922.0,0.15565538169662935,687.0,1094.0
1503000003,4258.445033063465,299.48698940038105,43.28571465522753,0.052984,1.19,4.1,36.68750134,0.1548070223024131,668.0,885.0
1503003603,4284.5044831336245,301.46326495294585,43.641580667605574,0.02561681,2.332,9.44,4066.3399990000003,0.15590143600766354,356.0,754.0
1503007203,4335.512595831867,303.6086405676062,43.72667718739602,0.0114972,15.70197983,380.84972739,705.17121337,0.15789212507112105,907.0,971.0
1503010803,4306.875248048178,303.86428917648465,44.08969295506524,0.64804941,2.0,3.59130279,10000.0,0.1585817442220557,826.0,1180.0
1503014403,4299.1831805604525,302.1890703927097,43.89690702145978,0.07323884,1.0082681,9.999,888.74337023,0.15919144452766962,302.0,556.0
1503018003,4279.189607757494,298.4594135590405,43.868951616003535,0.23261105,0.61381423,0.55603,381.41,0.15423657466520396,311.0,575.0
1503021603,4221.276795538695,296.4991012464367,44.45480340885229,0.43358021,6.66358293,0.26402199,493.75577000000004,0.1528859252537776,622.0,1477.0
1503025203,4255.790725456632,302.97447980526783,44.89106848397008,0.07794453,1.09347205,134.60886276,638.47382,0.15446130057788415,709.0,1023.0
1503028803,4279.352775247777,304.8135271824238,44.89331872979854,0.02396864,0.27267439,0.13510471,3739.38044667,0.15638918169980012,327.0,548.0
1503032403,4259.340949742729,302.22899725313573,45.33071018805458,0.11236660000000001,0.75359594,7.374969999999999,4176.2,0.1562474761602713,987.0,748.0
1503036003,4300.4034362203365,302.6145775058909,45.598211794952974,0.003782,0.33625759999999993,27.25487349,3268.52909,0.15561838061558678,310.0,814.0
1503039603,4289.640355606876,304.02857336391287,46.56426395864541,0.16483999,1.0,15.8,199.0,0.15642764208456356,1.0,2.0
1503043203,4296.068153011385,306.31845883151345,47.302053707435434,0.01684,0.99996729,1.06150245,4000.0,0.15487999735897834,8.0,14.0
1503046803,4274.664019767782,305.13108377266184,46.51275449925061,0.20318155,5.18e-06,0.2,990.3786592,0.16057911666153002,165.0,320.0
1503050403,4291.53469268504,304.08107001168355,46.98258415834601,0.07983627,0.75836,16.60789,1153.7436400000001,0.16124349124358614,4.0,6.0
1503054003,4337.781844600011,305.8180998084267,46.40910653881511,0.00229585,6.19690034,3.37847971,357.67077653,0.16012755642643248,198.0,52.0
1503057603,4318.357284046556,305.91276206749575,46.84245186923145,0.19924488,0.02,113.60043855,292.0,0.15904839429118972,796.0,636.0
1503061203,4314.885303738783,305.21258402940964,46.74433443678182,0.0224,4.19,4.35542444,4067.84932643,0.15877688030848575,2.0,5.0
1503064803,4274.691427836682,303.11791275758117,46.56200249489722,0.08370814,3.33783605,4.57275144,359.47,0.15982380699999926,328.0,433.0
1503068403,4239.198765269693,299.5087810179958,45.9987903446711,0.24932052,1.5,3.01161621,731.51720113,0.15782782526603253,2014.0,953.0
1503072003,4233.131266262915,298.6321125162214,45.47277015972339,0.06003728,0.77021775,0.6197239999999999,271.9999262,0.15753399358645898,1293.0,1777.0
1503075603,4248.3712068651785,298.68145143956934,45.52054126910878,0.07,1.1340000000000001,23.86997431,3000.0,0.16598888835448974,689.0,1039.0
1503079203,4173.436085687697,296.3735758435359,45.320734143974114,0.0198358,0.97216824,0.36282800000000004,8099.97594,0.16125657965601398,719.0,1382.0
1503082803,4146.901494180579,293.99061981411165,44.63375875927147,0.3534607,0.24426707,39.21,4322.09991,0.1598060095408357,1107.0,1295.0
1503086403,4057.4073880838014,291.0834151835457,44.071639092323615,0.15,0.1737453,0.43223223,799.49505,0.15996885419799664,268.0,537.0
1503090003,4053.0999455164106,291.8632178124695,44.117671746302776,0.26727587,2.97247778,4.0,27658.08857752,0.16196360539490756,1890.0,1611.0
1503093603,3998.9838216117732,288.215333827299,43.99395690964153,0.32001864,0.89,16.24624308,4999.000002000001,0.1566987584896245,593.0,658.0
1503097203,4097.768734084561,291.3536820345309,44.41641478955225,0.00834647,2.498688,2.5,133.9455,0.15560686046745234,231.0,476.0
1503100803,4124.038765371696,292.1233569715606,46.11277074572436,0.0137,0.17116851,1.38135,853.0,0.15698101667723918,318.0,519.0
1503104403,4135.9088158997465,295.7812049432392,46.06372219873122,0.08746812,6.42,1.9273770000000001,166.0,0.15712581609350293,497.0,1179.0
1503108003,4171.081021081512,296.92614273229475,45.87561820325215,0.26907068,2.375418,0.217887,618.0,0.15744711612007714,127.0,192.0
1503111603,4146.090267058036,297.60529830316517,45.5853617411232,0.0177,0.09995538,6.56824896,357.0,0.16036508591750226,791.0,972.0
1503115203,4121.535269084092,294.79215877467016,45.521823248663274,1.1513014,5.018693,5.01923052,20936.345816,0.15769989812785745,253.0,289.0
1503118803,4113.822464557961,295.23098975244596,45.09324080434764,0.297032,0.027374000000000002,19.9987425,960.27467591,0.15608842014699742,251.0,371.0
1503122403,4065.3552196057926,293.54053201597696,44.656153631020985,0.02468165,0.61722,12.6775,422.0,0.15494904657135555,1196.0,858.0
1503126003,4008.5327301317066,290.6705517604629,44.51089296244855,0.99419088,2.0,0.29979014,31.92578375,0.15390671485486687,438.0,494.0
1503129603,3995.4629539840826,288.32403544168284,44.25030633091678,0.08071181,2.99,13.51201616,146.0,0.153756787770689,254.0,302.0
1503133203,4015.255692186686,287.995383135484,44.025562153131524,0.012,0.86350208,45.03062018,147.0,0.1535568468325176,890.0,1234.0
1503136803,4043.627089380928,289.30507970372105,44.315378480503455,3.64,5.2286017,2.42,1301.44657106,0.15488130802061414,76.0,162.0
1503140403,4020.7936391171647,286.6086515017996,43.50466293813734,1.7380639999999998,2.55846769,22.77262,391.0,0.1531466647580887,2.0,4.0
1503144003,3962.884042864902,283.25402975397174,43.22338031617034,0.01,1.62078456,1.1,176.0,0.1514802009046374,35.0,35.0
1503147603,4021.016993425152,287.44788560231734,43.515523516002645,0.14,0.32043538,5.336476,188.66747,0.15017469926238866,1498.0,856.0
1503151203,4060.2777638998054,288.4611333350736,43.596434978273926,9.18111249,0.20867567,0.5,696.942,0.1510053473642616,1264.0,734.0
1503154803,4021.226399563047,285.5155130614225,43.652441508534785,0.02288167,10.88235856,3.14779654,1116.03895,0.14921172591442733,1325.0,877.0
1503158403,3952.898050723608,281.2418029367477,43.63045791744111,1.0,6.8616841,0.369,1440.76428,0.1484656490629417,498.0,1098.0
1503162003,3958.1529767344055,283.46552954725007,44.094742004328836,1.0,0.09809758,0.60457987,725.8689999999999,0.14942785307151712,644.0,882.0
1503165603,3993.661342856817,286.3452608283436,44.33185158657954,0.05,0.09229977,20.0,45.0,0.1515425458326779,440.0,1101.0
1503169203,4030.897287343714,290.452869300837,44.31966949134135,1.0,1.7444,0.8,5065.0,0.15247245567781034,2121.0,2286.0
1503172803,4038.852424339284,290.6017900398514,44.38195416798054,0.02812328,4.21420049,2.06672598,81.075239,0.15069490155654028,213.0,156.0
1503176403,4059.4156248028307,290.0426022444485,44.041879532295475,0.92857714,1.23969267,0.45,8.714e-05,0.15001087218189066,124.0,237.0
1503180003,4093.375323722436,290.9537630659967,44.5616638471876,0.0075,7.82686502,1.4425,8984.275,0.15252870702588178,187.0,290.0
1503183603,4108.485868724511,291.50334559476244,44.446554881874725,0.05,1.22118024,7.49021787,62.970197,0.15334186598482152,328.0,1068.0
