,BTC,ETH,LTC,Time,Volume_BTC,Volume_Eth,Volume_LTC,Volume_XRP,XRP
0,4445.414614840576,309.21200765996156,44.262268174049346,1502980328.0,0.002733,0.1,4.7812,5939.56634383,0.158067231469271
1,4392.988063735042,304.4166573941003,44.114504431315204,1502985853.0,0.25017229,8.606783,0.15911564,112.15,0.15712387585931342
2,4307.615437938989,300.68403604937964,43.6886265954475,1502991378.0,0.01092037,2.01783889,0.48499999,1203.0,0.15564172245253122
3,4248.151746068225,300.28959174255607,43.333215123130195,1502996903.0,0.102612,0.66760131,18.52,1543.78354506,0.1554072874329765
4,4277.4926201621265,300.3720482455481,43.54386501679555,1503002428.0,0.12,0.43873,9.76249256,4900.0,0.15517197471097374
5,4326.39858053349,303.13508289466705,43.72922977596211,1503007953.0,1.26039451,0.9225,2.52094718,37.97745988,0.1578432637448175
6,4310.4910089781915,303.6295383060533,44.08625127841195,1503013478.0,0.0097,0.99311418,25.54,7173.254873,0.1591339479946491
7,4266.705916710259,298.298358742157,43.84155844290847,1503019003.0,0.25,1.18074682,6.65385506,20330.426648,0.1543643033518578
8,4223.441104543348,296.8037082195389,44.527041362418885,1503024528.0,0.02451,0.25991339,3.3556933,40.0,0.15312734758642277
9,4268.7737529761,304.32128310093776,44.91330214791391,1503030053.0,0.12655922,0.49999967,35.81,36.45306043,0.15635925845004728
10,4284.2735226012455,302.54548294076534,45.53076180920629,1503035578.0,0.01745999,0.02719,0.228,341.383918,0.15621678227326158
11,4288.324298369953,305.8064407995854,47.1852232377248,1503041103.0,0.0206859,16.75414634,19.95358649,156.0,0.15482221517772793
12,4283.52956160276,305.5366075398965,46.8311875255288,1503046628.0,0.1598315,1.718729,61.90446408,1000.0,0.16033138175907857
13,4319.654737619668,305.03606036521575,46.797239601121184,1503052153.0,1.0,0.025783,19.0,500.0,0.1609528160701673
14,4330.196543850784,305.8877511432087,46.69921392131811,1503057678.0,0.02126767,0.05637439,0.18412,376.28059,0.15939586690077756
15,4291.73570875465,304.0254578807648,46.632618241767766,1503063203.0,2.92e-05,0.01650678,19.55905,3710.51512,0.1594587061100863
16,4243.487283253717,301.0694136700787,46.18579120244429,1503068728.0,0.01937125,1.31337451,3.01161621,3601.15775,0.15811878222483405
